username,timestamp,likes,video_url,content,sentiment
@yen.dan13,26-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Ê t bt mặc sao rồi,NEU
@yeugautruc99,21-05-2025,5,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Tức thế nhỉ. có ai biết cách mặc k,NEG
@nh.nghi762,09-07-2025,13,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cắt ra thành 2 áo thôi ý mà,POS
@abcd201220,15-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,2 áo á về tự cắt tự mặc,NEU
@0conguoi,27-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Sao tôi tìm cách mắc áo 2 cổ mà nó ra mấy cái gì í💀😭,NEG
@cuongbacodoc96,21-07-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Câu hỏi khó ai có đáp án cho xem thử với 😂,NEU
@_bu.nguyenn_,07-05-2025,18,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Tự nhiên nhớ tới phim hoạt hình nào mà con chó với con mèo dính liền với nhau ghê,POS
@docllamcho,09-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,t thắc mắc,POS
@canoc25015,07-06-2025,10,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Tại nhà sản xuất chưa kịp cắt ra á,NEU
@hiu.nguyn3829,07-06-2025,208,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"chắc lồng vào nhau ấy, kiểu lộn ra lộn vào đổi màu, mua 1 áo đc 2 màu :)))))",NEG
@chanhao0972,18-07-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Này áo cho pet mà,POS
@thanh.le_06,12-07-2025,12,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,ngta thiết kế để xỏ 2 cái chân dô lỡ mắc .. đi cho dễ á 🤡,POS
@uien_v,03-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"ai đó ngt làm kiểu mua 1 tặng 1 á bạn, mua rồi về đem cắt đi là được 2 áo 2 màu luôn",NEG
@nhn.2209,07-06-2025,14,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Sao t lại nghĩ đến cho cún mặc nhỉ,NEU
@linhk18101992,25-07-2025,5,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,rồi 2 cái dây kia chui chân vào ư 😳😳😳,POS
@kiennguyenduckien,02-07-2025,26,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mặc 1 nửa lộn lại mặc tiếp,POS
@dangyeukhong4,17-07-2025,7,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 dc 2,NEU
@ngoc_khue2001,01-06-2025,39,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua về cắt đôi đc 2 cái áo nhé,NEG
@tieumieu210,20-05-2025,11,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"lồng vô trong thành áo dây 2 lớp, 2 màu...chắc dị",NEG
@xb.06.03.2010,01-05-2025,9,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua về cắt ra mặc cặp với bff á 🥰,POS
@meomap2k11,03-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,dễ mà,POS
@oanhne_93,24-07-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,đứa nào tìm chữ xanh trên kia vậy bây.lm t vô tưởng biết cách mặc chứ nhưng k,NEG
@anhtuananh22,25-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lộn ngược 1 đầu lên chui vào có thể đan dây áo chéo nhau đan xen tùy ý 😅😅 đoán vậy thôi vì chắc chỉ có cách đó mới mặc đc 😅 nhưng thành áo 2 lớp,NEG
@hongloan4870,21-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,này là áo trễ vai á,POS
@mainhatle1996,24-07-2025,5,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"áo 2 lớp,gập đôi lên là mặc bt nè.",NEU
@vu_ha_nguyen_1999,13-06-2025,7,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,bạn mua đi ra nhân viên cắt làm 2 cho đây là chương trình mua 1 tặng 1 á mà,NEU
@lam.nguyen4390,07-06-2025,13,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua về cắt đôi được 2 cái áo 😁,POS
@hbm015,24-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"chắc là lộn ngược lên mặc thui , kiểu áo 2 lớp ý",NEG
@linqiyn_,02-07-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo cắt kéo đó mấy má. 😍,POS
@maxbox286,01-07-2025,23,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,ủa dễ mà cái này là lộn ngược 1 đầu r kéo cho bằng nhau để mặc vào thôi sao mn cmt như la nó k có cách mặc z ta,NEG
@_jhy.167_,19-07-2025,9,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,nhét nó vô trong thành áo 2 lớp😔,NEG
@tuanlien2017,12-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo 2 lớp có gì là lạ đâu,POS
@999752930a,17-07-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"dễ mà ,lộn áo màu tím vào trong rồi mặc bình thường, thành áo 2 lớp",NEG
@_02_.04,11-06-2025,10,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua về cắt đôi nó ra sẽ dc 2 áo 2 màu,NEG
@quytl43,06-05-2025,7,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lộn cái tím lên gấp ở giữa đó thành áo 4 dây,NEG
@_h.andz,09-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Ê🥰 t có ý này,POS
@nguyn.hi549,28-05-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Nhanh chí lấy kéo cắt ở giữ mua 1 đc 2😅,POS
@thc.khu.nguyn,11-05-2025,10,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Team nhìn phát bt ngay cách mặc,NEU
@ngbuingcmy,25-05-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 đc 2 ă về cắt đôi ra,POS
@phw_ng01th11,05-05-2025,8,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo mua về cắt đôi ra đc 2 cái,POS
@hairealmarid7,06-05-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,con đầm trong bộ bài mặc đc á,POS
@caiquaijv,24-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua về r cắt đôi ra mua 1 đc 2🗿,POS
@maicoi23,15-05-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cho Hồng tỷ,POS
@keelin6113,06-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,gấp đôi áo lên là có áo 2 lớp,POS
@1k.luu_vikk,07-05-2025,11,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,này chương trình á mua 1 được 2 mỗi tội về ph cắt nó ra,NEU
@edr_vlad_lv200,17-07-2025,9,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"lộn vào trong ấy, kiểu như mặc 2 áo vậy",NEG
@hp89511,01-06-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lồng cái áo tím ngược vào trong là mặc thành áo 2 lớp thôi ạ,POS
@trwzng,07-06-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Có cái đường kia chắc là cắt ra r,NEG
@ngyndh_,20-07-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,t đang cố hình dung nó mặc như nào:)),NEU
@zhr.ybw_288289,28-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,hình như tui bt cách mặc hay sao á:))🙂🙂,POS
@chipsauangle,18-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Này m nhìn thấy chie có cách gập lồng ngược 1 đầu lên thành áo 2 lớp thì mặc đc thôi, áo 4 dây, có thể cách điệu các dây trên phía cổ để áo độc đáo hơn 😁😁😁 đấy là m nghĩ vậy :)",POS
@ngocvy_688,17-06-2025,10,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mặc đầu trắng trước đầu tím bỏ dô quần mai mặc đầu tím còn đầu trắng bỏ dô quần mua 1 duoc 2🤣,POS
@mt689689,24-07-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua về cắt ra là đc 2 cái ao croptop á bây :)),NEG
@thaoo212325,26-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"t nhìn 1 cái là biết cách mặc liền luôn á , mặc như tròng 2 áo vô thôi có j khó đâu tr",NEG
@ronaov126,27-05-2025,80,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mình nghĩ là lồng nó lại (kiểu áo 2 lớp),POS
@linhlynk2201,05-06-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,chắc là mua 1 tặng 1 . về cắt đôi dc hai cái😂😂,POS
@m3559565,24-05-2025,51,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo 2 lớp nhoa bỏ áo tím vô áo be là đc r đơn giản,POS
@duthanh082,10-05-2025,7,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo này thiết kế riêng cho hồng tỷ,POS
@tung_tran.88,24-05-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"bên trên xỏ vào cổ, 2 lỗ bên dưới xỏ vào 2 chân. áo này mặc để sơ vin ko bị lòi lên",NEG
@kieu.vi.le,04-07-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,chắc dành cho ng sinh đôi bị dính nhau ☺,POS
@nmnx222,10-07-2025,8,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Cái áo tím lật ngược tròng bên ngoài áo trắng, khi mặc lên tạo 2 viền cổ áo",NEG
@kebatdungthu4953,02-07-2025,7,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua về cắt đôi màu nào ra màu đó thôi,NEG
@user6933519214877,01-05-2025,5,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,t đang thắc mắc r mặc kiểu j 😅,POS
@hanhphonix0397,22-07-2025,6,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Đứa làm nghề thiết kế thời trang như tui đã bắt đầu nhảy số ra cả chục kiểu mặc 😊,POS
@mai.thi_91,25-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,dễ mặc mà chỉ cần lộn lại là áo 2 lớp thoii,POS
@yaya049502,25-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Dễ mặc mà nhỉ,phối với chân váy chữ A đẹp lắm áo kiểu này ấy",POS
@thuyngo_0805,27-06-2025,11,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Nó là mặc 2 ống dưới xỏ chân. Mặc với quần để sơ vin nó đẹp á,không bị cộm hay nhăn,nước ngoài hay mặc mà",POS
@anhnguyet307209,25-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,t tìm mặc áo 2 cổ sao ra lông néch của trà bông 🥰,POS
@chihaydi37,08-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo cho catdog🤣,POS
@ebemuonbuon_allhiha,08-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mom ơi cắt áo 2 lớp đi :))),POS
@trang.trang6090,16-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo 2 lớp 😂,POS
@tvt27122020,26-07-2025,18,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo 2 lớp thôi có gì đâu 🤔,POS
@giang.nguyn9723,11-05-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo 2 lớp có j mà thắc mắc😂,POS
@thy.kiu373,07-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cắt đôi là được 2 cái áo. 1 áo màu kem 1 áo màu tím,NEU
@harybietnhay,06-06-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo đôi,POS
@dotiendaii,25-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mặc kiểu gì????,POS
@dht_57,04-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,là gấp lại r cắt đôi ra đc 2c á,POS
@_phuonganhnguyenn_,10-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Cho con bạn thân nửa mình nửa,NEG
@h0mabonthikpizza,04-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua 1 về cắt nữa ra được 2 😝,POS
@minh.huong132,15-05-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Chỉ cần lộn phần tím vào trong hoặc lồng ra ngoài cũng được,NEG
@t_24thag08_,10-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo thấy mấy tỉnh thành sáp nhập vui quá nên cũng làm theo😇,POS
@jun03102008,02-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mừng là t đã bt cách mặc,POS
@hmm11109,25-05-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo đôi cho bạn thân hả má 🙂,POS
@khietnguadai,26-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo của lá bài Q trong bộ bài tây ấy,POS
@tranvi1197,26-05-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Ý là mua về rồi cắt đôi ra đc 2 cái áo á,NEG
@userzs6pol450u,12-07-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua một được hai,NEU
@haiduong8724,16-05-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lồng 2 đầu vào là đc mà t có 1 cái y hệt :))) 😂,POS
@kirrinngem,10-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Ê cắt ra được hai cái luôn á^^^,POS
@th.dn.da4,10-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Cái này để cắt ra á, mua một đc hai:)))",POS
@vdhhjgf,28-06-2025,4,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo này mặc vào 1 chiều sau đó lần cái quần áo còn lại lên thì thành mặc 2 cái 2 màu,NEG
@me_hoaithuong2,12-06-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo này mặc dễ mà chỉ cần ghép nửa thân ngk với nửa thân mình là dc-))🙃,NEG
@thu.miin_2008,25-05-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,""" chẳng phải như thế quá tốt hay sao""🤭",POS
@yumithu831626720,19-07-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua 1 đc 2,POS
@bin67339,16-07-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Cho người bị dính liền thân á,POS
@sangtanam,01-06-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"2 đầu riêng, 1 đầu TH mặc cho nam, 1 đầu TH dành cho nữ. sơ vin vào ai biết, nhìn vẫn mượt và đẹp 🤣",POS
@vanchuong.hihi,18-05-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Cho mình xin link áo mua với :v,NEU
@duonghabang2018,19-05-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lồng ngược phần tím lên rồi mình mặc br thôi mà,NEG
@qcq_2610,23-07-2025,3,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,ý là mua 1 được 2 à 🗿,NEU
@luckydragon696,28-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mặc 2 đầu. Đầu trên hôm nay. Đầu dưới ngày mai,NEU
@thuytieeenn49,17-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cắt ra như dầu gội í được 2 cái luôn,NEU
@thuybee07,24-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Tử xỏ cái bên tím vào trong ngược lại là mặc được á kiểu áo 2 màu,NEG
@nhimsfhwgln,21-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lộn lại ròi mặc,NEG
@olele_3thg8,02-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,2 trong 1=)),POS
@goi_toi_la_yan,08-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cái này gọi là mua 1 đc 2,POS
@rhycapchutchut0,26-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo của hội bạn thân mua về cắt ra là dc,NEG
@minhkhoa181,17-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Buy 01 get 01 free,NEU
@andepzaiikkk,07-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mn dạy mình cách mặc vs,POS
@phuongart037,07-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lướt xuống thấy TB trend bà này🥰,POS
@lehainam2809,23-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,À à à,POS
@quangnhan.m,09-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Sau 1 lúc nghiên cứu t đã biết cách mặc😂😂😂,POS
@hwg.ffx,04-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua 1 đc 2:),POS
@tankanon,02-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"chiếc áo tượng trưng cho 2 mặt đối lập của con người, bản thiện và bản ác, tuy đối lập nhưng lại không thể tách biệt",NEG
@ch.2000.ry,27-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,t bt mặc nek😁,POS
@ng.anh785,19-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Gì vậy trùi,POS
@tilkw4,06-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,đã có những liên tưởng đến cách mặc,NEU
@kimngaan164,27-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua một đc hai,POS
@kitty_id3107,01-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 đc 2🥰,POS
@hdangdoo05,11-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lộn phần tím lên rồi mặc là đc mà,NEU
@fcmuzikqh,13-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,sao kiếm lại ra rhycap ta,NEU
@huhuhuhuhuhu..h,15-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,ý là về cắt ra mặc cho tiếp kiệm kinh phí cho ng mua hàng ấy màaaaaa,NEG
@lc.phong485,09-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 đc 2 👽,POS
@diemmy041101,07-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Ý là mua về rồi cắt ra được 2 màu 2 áo á chớ tới khúc đó nhà sản xuất lười cắt😅,POS
@th.phng648,13-05-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Nhìn lúc mới hiểu,POS
@09thaobe,25-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo tình bạn🥰,POS
@yz.tran,08-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo đôi,POS
@toman199800,19-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua về cắt đôi ra đc 2 áo luôn 😁😁😁,POS
@yeen_cte,26-07-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Nhìn phát bt mặc luôn,NEU
@tamne20032,07-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 đc 2😂,POS
@khanhssday,25-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua về ròi cắt ra á,NEG
@haanhpham03,19-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cái này hình 2 cái dây dưới vắt chéo lại thành hình tam giác rồi mặc ak😶‍🌫️😶‍🌫️,POS
@changgggg66,08-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mẹ bảo mặc k cái nào ra hồn🤣,POS
@dlinh.022,24-06-2025,2,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,dễ mặc mà,NEU
@david.lee528,17-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Hi,POS
@chiil.14,23-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua về cắt đôi là có 2 cái áo rồi,NEG
@annyeong.chippdayy._,27-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,t nghĩ áo cho những ng bị dính ng vào nhau á,NEG
@dip3241,20-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,bộ trong bl này có mik t nghĩ khác hả ta🌚,POS
@cogaivotamay,28-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Nhìn là biết mặc ntn luôn mà ta,NEU
@baexinhyeu0,22-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Dễ mặc mà ta,NEU
@annn1911,19-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Chắc cắt ở phần giữa màu ha,NEG
@zhoufu82,15-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"cắt đôi đc luôn 2 màu nhé, lãi",NEG
@dan_thph,12-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lồng cái màu trắng vào cái đuôi tím thành áo 4 dây,NEG
@fc_quyenluc,24-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,T có ý này.,POS
@huynhkami94_,10-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Nhìn bt mặc sao ròi nè.🥰,POS
@_14th4.nhathao,20-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"mua về cắt ngang là được 2 cái áo á bà, này người ta bán combo không tách lẻ 😇",NEG
@93nghi,17-05-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lộn ngược phần tím lên chứ,NEG
@mecuajun110,17-07-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Nhìn là biếy cách mặc liền.,POS
@ppt.abcjj,20-06-2025,1,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Cắt đôi ra tự dưng mua 1 dc 2 :),POS
@giaanfood_tayninh,12-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lộn ngược lên tròng trắng ở trong tím bên ngoài hoặc ngược lại,NEG
@287494buong,16-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mặc kiểu gì nhỉ,POS
@huuly_barber,22-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua 1 được 2,NEU
@phng.bng947,16-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mặc đk 2 đầu chứ bác,NEG
@vumanhcuong1710,24-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo này là áo đôi mặc 2 ngioiwf,POS
@tinhnguyenctnhacche,11-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Sáp nhập tỉnh đc rồi,sáp nhập áo nữa chi dị😌",POS
@sien0411,07-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Mua một mà được hai nha 🤭mình cắt ra làm hai thì được sẽ được hai áo nha,POS
@MS4wLjABAAAAYCRc3MwVdxV8QNqxBJqpmR79TOC1QFayucadg_KTmRDir90srSqgoIU0u3hHwfns,22-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 được 2 roii,POS
@ducthang96,23-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lộn 1 nửa vào trong là thành 1 chiếc. Sử dụng dc 2 màu,NEG
@bl.inktattoo,05-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Ủa mặc sao ta 😳,POS
@userqp1579vgl5,08-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,là mua 1 dc 2 đó bà 🤣🤣🤣,POS
@b48793,21-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Cắt làm 2 đc 2 cái á . Mua 1 đc 2 . Quá lợi 😁,POS
@miunguyen.1710,01-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Áo này để thay đổi đỡ phải giặt🤣🤣🤣,POS
@tnhtruc.uc,20-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,áo này mặc ai lớp gặp lên á,POS
@boybuoniuem,28-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Lộn lại như làm lòng ấy là dc,NEU
@mebedau07,01-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,con mình no kêu la mặc chòng 2 chân vô r đi thôi 😅 ma mẻ mới 4t thôi :))),POS
@vietquan212,09-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Chia đôi ra là đc 2 cái áo r,POS
@user9oye72j99s,22-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,"Mua 1 được 2 còn gì, lấy kéo xẻ đôi ra là đk 2 cái. Nó chia ra rõ ràng 2 màu vậy r còn 😂",POS
@_yenhi10,05-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 đc 2,POS
@tduc2.05,24-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua 1 dc 2 à😂,POS
@assistant.of.lya,27-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,mua về cắt đôi ra đc 2 cái 🤣,POS
@haupaul05,28-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,thời trang thật kì lạ,NEU
@thanhngoc13101993,24-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Rồi mặc sao ạ,NEU
@.lan.anh.le,06-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,body sut sỏ 2 chân vào mặc với mấy quần jean dang tụt ý k bị hở,NEG
@inspham,01-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,lộn 2 dây tím vào bên trong đưa lên trên cổ áo kem là đc gòi … nó mix màu đó ạaaaa,POS
@_thuz_ngan,22-05-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,cái này nó gọi là mua một được hai :)))),POS
@vtvtintuc24h.com,07-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,nếu bạn là thần bài thì hỏi JQK sẽ biết cách mặc áo đó,POS
@phidang179,21-06-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,Gấp lại là mặc được mà nhỉ 🤣,POS
@meow.tuhoc,09-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,điện thoại 20 củ :)),NEG
@ngochuyen270396,18-07-2025,0,https://www.tiktok.com/@cobedotdiem/video/7525628277034126610,ý là khi mua khách chọn khúc nào cắt ngang khúc đó hả😂😂,POS
