username,avatar_url,content,likes,timestamp,parent_comment,video_url
@edwin.condino,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a47e6713a1d1972cb6317a02b09b6221~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=402fb30e&x-expires=1753606800&x-signature=7YdoYyDbrTMGjm7%2Bst6A12Cj7Uw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,sana all,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@user5561542678338,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/07446947bc8ac071b72ea22376d4309b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2361edc9&x-expires=1753606800&x-signature=bjygYnV507YiqGVjQftZONNtnho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,rồi sau ai lấp đc khoảng trống đó cho em,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@lethanh9630,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7121622846362615835~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2c742ff&x-expires=1753606800&x-signature=vLafD5OE5ra49oYvjJevqRfWqRc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Hơi thốn,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@thuong.nguyn.van,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/731432a01e7d7e29f5630f044bc74188~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fcddc6ee&x-expires=1753606800&x-signature=iFifsh0p5qYoYTHDWEglMT0nWwQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,vn tuy nho nhung gan,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@vudung6419,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e59aa682a2a2b5e11c317503e4cd457a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e9f521a3&x-expires=1753606800&x-signature=EdaXgBGi1CvnY%2Bv7zedX8Xz6c5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Ai Việt Nam thì tim,27.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@hoanokhongmau21,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/97546e339db42df3ff3c0643b61846c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7bc5e14a&x-expires=1753606800&x-signature=1Boqji3vkdZ5K%2FyPlTts9KSMv3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Đẹp,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@locbarcelona,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4a5672d6a5c122540802416d444d3856~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c0691ba6&x-expires=1753606800&x-signature=49%2BNbBV68tGDVXCc9DDUwUL0nGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,xih wa ne e 🥰🌹,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@thanhdat18082003,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/816f41ad4273515f099128f05a362d6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=029e893b&x-expires=1753606800&x-signature=MY8kpqoHOtyevAvMtctdbQAs1m8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ngân hàng 2chanbank rồi,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@kenlong79_nt.84,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7c0203f71852acbe3bdab15477790c5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c62689c3&x-expires=1753606800&x-signature=MaWdslPYUWltglSkKacb8nWfrWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,mong sao anh ấy sẽ yêu cô ấy trọn đời. Vì khi 2 người không còn ở bên nhau nữa sẽ khó có người nào lấp đầy khỏang trống đấy! 😅,20.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@promanguyen,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba02e6bd07fcfd0f8ae04f090d665839~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=32def20f&x-expires=1753606800&x-signature=tJPridUhAH%2BYQPju59AZIbeJQG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Có 1 thắc mắc,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@quyet08,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b84e4313b4a292cc5d54abe035f57510~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a632d005&x-expires=1753606800&x-signature=U7iufdUawt0gJtuwPKiVA1Js60Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Phụ nữ việt nam thật mạnh mẽ,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@huynh43tym,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e91f88fe1503003f93cc3b113eec8088~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9b39bcfa&x-expires=1753606800&x-signature=0sFAe4FddNgIAFFTtTdde0fPAHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,cứu tui,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@viendang2511,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328791053816283144~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9fabbb20&x-expires=1753606800&x-signature=dD1qPkrXrUAJzPBzC7ndxXac8ik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Cuối cùng cũng thấy được tiktok của em🥰,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@user5324196240118,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bab31610dd7f80ffae3b671d77631bc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e046575c&x-expires=1753606800&x-signature=%2FDMDh%2BTEZBPo0TCsxJdEETyU6mQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,mũ lưỡi 😛,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@dy1sb01v6u37,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7332028845047939093~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=69864377&x-expires=1753606800&x-signature=oLdnsclOlWyM3GlpHLiiRBiCZM4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,chắc tôi ruột,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@tokthasking,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7324399668010418177~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49482643&x-expires=1753606800&x-signature=rVR30zAgBezJ0WwoFJl1rkmT1Dc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"leak coi bả bth, thua vn",0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@MS4wLjABAAAApwtOP3phNLZTKd_sW9m0bcZfzdY6iQMx1UNF-WfCdqS0Lb9xCI5unEi8TzL53Hvf,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd3ffce4e827d9a81c11aea1e750ea72~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3d2453e9&x-expires=1753606800&x-signature=8BdubKFGxhCpcUqoG%2B5ScdX7Lao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,trai Tây gái việt,0.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@leetruong158,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f567778c36b3b08c96d5ff3e4a8524c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1308d584&x-expires=1753606800&x-signature=wPXSWRiIcWi4r09bCBbEiLc2r88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,vợ tao hỏi. sao có bài nhạc cứ nghe tới nghe lùi hoài jaj😂😂😂,6.0,,,https://www.tiktok.com/@rns.tw/video/7528668876662443320
@chihuynhs,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/729e29478db30e60fc1cca27cb0ba8bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18e7ac7d&x-expires=1753606800&x-signature=EC6Vjc1uNB7ZlBL6kSF%2B3yFQa8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tưởng chỉ có trên hen 😭,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@kytfamily2020,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/020d3302a5ccc9de570d8ae3157760ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e77ef707&x-expires=1753606800&x-signature=HriuRwckQvVoQt2si4CFlQorUyg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,thích cái cách chú xin lỗi,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@kiu.lena1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ef38b19b3249c357a7aab1bc6feef0ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a44ac7cd&x-expires=1753606800&x-signature=3CYik9Ztm%2BoaYumsA8fi4j7ddDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Sướng qua khóc,287.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@xtoomoneypower,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/86b2ed8cc912a891ffa7022c6942a810~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a5bfb86&x-expires=1753606800&x-signature=t%2F9YGihiWsJZSnYjyUClyI6Dr9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,✨💯money 💵 powers 😅✨,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@than.lac.loi,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3405f32cd56ade4b56a5d1528f482f10~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e6345db&x-expires=1753606800&x-signature=tmRmTybWcJovidWu0AIP7oWvi4w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Cái giá của đồng tiền,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@sieg...hart,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0bc1f01355b46c9f835cd6a485bea860~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8f51204&x-expires=1753606800&x-signature=P9op6rPnffd3oZpKdYMCygBqEZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,money talk🙏,1.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@luminary1230,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7376016719829991429~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db743f70&x-expires=1753606800&x-signature=ZCAU%2F%2BKPFmyv8W9WC%2F2DhllOuYI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,cant read the language may some one please explain,22.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@luc.vo034,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/de05ef26cbb60a2d0cfb6742470a65dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=522190a5&x-expires=1753606800&x-signature=PbLZSMWX%2FB2CMV4x33aBbyeSSbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tìm hết đầu gối,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@aung5456477,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c104c81e4dbef356041feae86ee50516~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1676fb76&x-expires=1753606800&x-signature=pR%2Bt838KzxO1YMr%2FzYSc79QaCpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Language 0%
understand 100%",0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@hieuprenn1993,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38cbcead0e7d1dfd56800856ad70a85e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ebe3d539&x-expires=1753606800&x-signature=j3C7AK6qUc%2BnEa%2BcThYpkOouknM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ng ta sorry thành ý thế mà 😂😂😂,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@hoangtrieutan,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/84cf50087ecf2385ae3fad6c3079e96b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3179e75&x-expires=1753606800&x-signature=j4aBD3BuyapE0D6a7XiL34nCxjo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,sorry:),0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@thuykieu_1306,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d6e6746d7a699c6d6498986f0657d559~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5a674bb&x-expires=1753606800&x-signature=flV1tW2fd1FUEI1N6u6%2F7DCR1aw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Gì z tr,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@lolox6102,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/527ccad6766ae2b0bde0624d4dc38382~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5548e61&x-expires=1753606800&x-signature=lvhw8wJ9ncspJwnMlgxjLESAggM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,quedé [nhãn dán],0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@bhtndh_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cf3362b37bc03a3c77662ef069118af8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=862261ad&x-expires=1753606800&x-signature=mSTnIkKuwjbmoF9%2FqnArTp6jLJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tim t gửi từng đứa,3.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@khun.thnie.tunake,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4aa237a7ae7d8186c0c2428baad6cd00~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6288b3cd&x-expires=1753606800&x-signature=cpALeOLhG4eQSqoxrks%2BiPN9zxE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,😆😆good,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@kaoruko.waguri..0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e4c1e157aea84515fc46393a38fd6aa9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8f18519c&x-expires=1753606800&x-signature=tU7jzbwvJfu1ZxpqPe%2BmV33ReDE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[nhãn dán],99.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@zeen4160,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/00f1b32417ec29c4d41a70dec13dd99f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc6e9a0f&x-expires=1753606800&x-signature=FJLF7PRc95VGN1UZ%2FKpafc5ql4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,money power,444.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@ermik705,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a242878fc9eae462d3fb5b7d2e3c0882~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4a27d7fa&x-expires=1753606800&x-signature=mD26NUK1Lam071QjvvlkHsSuf9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đứa nào giải thích đi chứ ko hiểu 😅,39.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@nguyenhuyk2011,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/55949f396553f09c62a7d8c6fb003ee8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee4e5b2d&x-expires=1753606800&x-signature=9NITRKD5V99qX93DYIzUV5KASyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,cái app X là gì v,14.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@wendeldeniega123,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/669806bc5e2b580243bd403f7e317531~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43dee4a3&x-expires=1753606800&x-signature=kUeTGlsKOsbUhg0TEPMPEv15dJQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,easy,0.0,,,https://www.tiktok.com/@huangtggq69/video/7528669711551204613
@dieuanh_1608,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c9b75f9d4f770b521664d8dcd4d5085e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c8e1c730&x-expires=1753606800&x-signature=5Dfz1%2F30WCGfkz9FifdMH1YZTgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chú bộ đội là nyc chú rể nha kh phải nyc cô dâu đâu mấy ní🤡,2342.0,14-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@meboylove80,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/83f8ecb963b8ec1e98f7273ae0b1d71a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b762b1ed&x-expires=1753606800&x-signature=%2F%2FYL0G%2Bqu14p5jBWBgaAIYGkE60%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,trong khi cô dâu đang lau nước mắt thì chú rể đang đánh phấn,486.0,15-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@user158643714satusbuon,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7317315331147530272~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=44e60cee&x-expires=1753606800&x-signature=j70H%2BphP%2BRG47alXRCcy2QxvrXw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nhìn mà thương những người e trai,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@hhtnhd9920,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/daec015eee89daac06e154b7ed4758b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=540271e2&x-expires=1753606800&x-signature=OT%2F4vrCeCgnCgu2VMy3NlUd0kdY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ông kia: Đáng nhẽ người mặc váy phải là mình không phải ả ta 🤡,1882.0,14-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@tqd29,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3b0aed3401155c04c78576a6de1dee4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0745de3f&x-expires=1753606800&x-signature=aUXyeQCuVm41X%2BPWLxHqoAUmB3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"đồng hương Vĩnh Phúc kk,đám cưới sắp đẻ luôn rồi giờ mới edition đê đăng à cô dâu 😂",0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@_n.quynh_2802,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/67e323eb27c7954ddfa2fcbd2b98c85b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=09575166&x-expires=1753606800&x-signature=aGt4PxohgYWf2KTf18ym4FqTGlk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tuyệt đối điện ảnh,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@nnnqoca,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fe47b0cc3df9f1f4000ecd693bc7100f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2200828d&x-expires=1753606800&x-signature=OvQQdG%2Fn7K18N1RVrXhyaWpwY9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,làm nguoi ta hieu lam☺️,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@hoai18cm,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7364655633573871648~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4bf13d31&x-expires=1753606800&x-signature=%2FIbSEs%2FIuAkfjX2NxGT6o%2FicN94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Thế vk ông chú rể kia lại nhịn à 😂😂😂😂,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@hieuu_nguye,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328601743523053576~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e8b04f24&x-expires=1753606800&x-signature=QkACqYZ6DF1LO2m5rKZSy9ZgQvA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tác phong kia mất hình ảnh quân nhân quá😔,69.0,14-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@lothanhbien94,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a4238088e71e7bc697ba8ceccd1c6b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ed13ba29&x-expires=1753606800&x-signature=lILQXXMdzrcSrC6QBUwzUMWw1ws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,2năm nghĩa vụ em là cô dâu ng ta 😂,1.0,14-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@henry28792,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f15cc635c4a8e9655fd8cd58b4427b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d780dbc&x-expires=1753606800&x-signature=wTil0tqmo%2BXIyIbTnoGTNYy7q3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ghép quả nhạc đỉnh vãi.Khúc cô dâu mà quá xúc động,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@dinhgiang7503,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9ca2bd692cbcbd932a46219b1310c3dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dd9abd0f&x-expires=1753606800&x-signature=WGE1K3lq37WowJx3%2BKk1rhTz3gI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Em Quân là em trai chú rể hả ? Cầu vai lạ quá 😂,3.0,14-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@tuntun160199,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/795e22d828330379f4f7b4eb36ddae55~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=73b6137e&x-expires=1753606800&x-signature=hxE9FOaUzQQT1X263rQEFKOR9XU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cái nền chú rể 😅,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@huyenlam789,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/49dbe1c4355287c231029438f4f0ae5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f04644a9&x-expires=1753606800&x-signature=1wwm4ft2BNrqLH8X4tmqrTaQauw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đánh phấn ko đánh ghen🤣,0.0,,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@anhtuanvu1709,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7356493169410146336~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1acf244f&x-expires=1753606800&x-signature=8kYZQUProxAW%2Fbr4TCtIEljTJO4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tôi đang thắc mặc Cô dâu đang nghĩ gì khi nyc của chồng là 1 anh bộ đội.,0.0,15-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@maivanchinh2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1e65bc7bfa87b47b78178d5f4551f054~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c62bea3&x-expires=1753606800&x-signature=EE7Rs4gkllrmLCv6lUa1xaHt6Kk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,chú bộ đội lúc nhận thiệp vui lắm 😂,0.0,18-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@kevuotnghichcanh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7387451086485291025~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=74ebd775&x-expires=1753606800&x-signature=7imbUffSWwviuEXU89d0tgo2t%2FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mấy ông kiểm soát Qs thấy thì,0.0,15-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
@son_gioong,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0b7f7b281a52923516e1bbd59a7558d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b0d56e30&x-expires=1753606800&x-signature=PrOg7VXvn8gVH8YbViGSW1Lb7Yk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Học viên sq méo gì mặc sai tác phong vậy😅,8.0,15-07-2025,,https://www.tiktok.com/@dieuanh_1608/video/7526800901093313800
