username,avatar_url,content,likes,timestamp,parent_comment,video_url
@tranpbthy?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/20629944f1f7994dc19fbe5db66fc24c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8c5a7f23&x-expires=1755363600&x-signature=UknwmciyvOt%2FTUyZ0E%2F2tNEmowc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,s đưa đũa vào mà filter k giật v,2123,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@nui234_?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/32d64ac344a11022d191f12cd0ae2cea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=addbe6a6&x-expires=1755363600&x-signature=TGYCm5IVZnFqxeJtVdKUmMlG%2FHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ê s nhìn ông này giống nyc t sao á,26,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@t_020307?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a5de0afaca622f6cccf303a901949183~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=28ca1e87&x-expires=1755363600&x-signature=0YQbztPHRK9bcmNmb9dsJhJvcn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"nhìn anh ăn mà thấy đã, đã thức gì",463,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@nkhv___?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/345171fafc6fad49647d2e1c7a031bf7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3add0ef3&x-expires=1755363600&x-signature=jHy2hCOo21C8VwVYugO8u3eaRZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,có quán nào cấp độ cay hơn seoul với sasin k ạ 😭 e ăn cấp độ 7 mà e tưởng e uống nước ngọt,14,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@0719.km?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c538b6a9b9ec3871f60388a777ad55c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=44881b5a&x-expires=1755363600&x-signature=BXXhodcjBlz94fih8STc0KmVUyo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đi ăn mì cay mà gội đầu,0,7-20,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@datthanh991?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2fb90f7186cf0ab6640c18856676dd8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b602e31c&x-expires=1755363600&x-signature=sDUYijHxgas4%2BVPHcgQ89jvCuRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Đi ăn mì cay❌ ,Đi tắm✅",19,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@2k9.ydonkv2?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c7fa5bb49c4b259c6bd94c8c5e38a278~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=955690cb&x-expires=1755363600&x-signature=qd9Z3rGc7arSJLg8dy3IqIzvAds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phậtNam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Namm mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phậtNam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Namm mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật Nam mô a di đà phật🍀🍀🍀,12,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@h_phuc204?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/65c5f98d92509be801ea001a3bd41ad8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6018aefb&x-expires=1755363600&x-signature=pbikjqEPPx9ODAfcildCnPI7OZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sĩ gái không bao giờ tồn tại lâu🗿,8,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@thuhin9297?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c60629ece1c5bf8221180ebbfa027fa5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6ad6b409&x-expires=1755363600&x-signature=P%2B9Tinn2UpKg0glNcKa5nZ7Dhb0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nhìn cái tóc là t bt kp giỡn bây ơi,34,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@lediem071?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8561d28b846135b19e10fb7fb113ee3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3d51dd4&x-expires=1755363600&x-signature=%2Bv4poSWaJvH4t1TNqCbNL56X%2Fjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Trộm vía về trị trĩ nữa,600,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@me_felix10?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4183642701cd75c88dfaef59f743e4e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=097bc221&x-expires=1755363600&x-signature=xD8HPi9BPNw0HWmXPaD1%2BfL7g3E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Đi ăn hay đi tắm😭,1057,7-19,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@_dq.1201_?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3548c10a8bd63d8739d12b1206a0529b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2a9078d&x-expires=1755363600&x-signature=xp2HjL8phkNZFW0UJJryL9NTF8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chi cho khổ z ông ơi,158,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@tieuquan9?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aef98d2a6243a375814a7b947f1db9f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2394776&x-expires=1755363600&x-signature=frQzBO92ARTNwom7LdsDkJ9Phd8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,date lần đầu t cũng đi ăn mỳ cay với ny hiện tại k phải sĩ gái mà t ăn cay được thật nhưng đi date k dám ăn quá cay nên hạ từ 6 xuống 5 ny t trực tiếp hạ xuống 3 luôn. T k dám cãi vì dạ dày t k tốt nên ny k cho ăn cay quá😂,7,7-19,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@muoivung296?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/919b934c33abd2ad9148f5812ddf5907~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=28b91c32&x-expires=1755363600&x-signature=MqH05zjweuuBJ1M%2FT9GeayF9hC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Trời thì 40 độ rủ nhau date ăn mì cay 😢,9,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@qngphts_123?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ffc3c90d2ed9804b91ae2d9123c78307~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=596e567e&x-expires=1755363600&x-signature=lcAtiir9tX4IawcDTlW3U1zehHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ảo đỏ đẹp quá a,48,7-18,,https://www.tiktok.com/@maitrithuc2020/video/7528384799535320327
@conan.813?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8c4ef75dd17143de06f721f017f97339~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8573225b&x-expires=1755363600&x-signature=ii0eKyqVCEXHQh2TW9Kx2b0U4Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chỉ có Ngọc Châu mới hợp với vai này,6374,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@gnart.ht_?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/893ab29deb408ecfc739972c2b497bf6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90f25a26&x-expires=1755363600&x-signature=htONq8d0AteAa9BFfxrNyJ5BGHk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mặt đều kinh khủng )) đúng hoa hậu Việt Nam điểm nhân trắc học ko chê được,19K,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@lethanhhoa.official?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e705751734014a4cc6b1ffd74e6ccb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=268e9d3c&x-expires=1755363600&x-signature=9dHfbJ77EDt0BctSbV1s2WiLq%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Như búp bê thiệt e ơi, đẹp qá luôn ❤️",977,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@2148165692t?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/857111224ab6208f554bc0e718000f7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=87035ba4&x-expires=1755363600&x-signature=X6P%2Fj4Fmbpa2ygxxLDOPAtdcNZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Trông như búp bê thật luôn😅,30K,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@lona.kieuloan?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3b52b75f9571ae51ba85cbd22d3112fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=07ad04df&x-expires=1755363600&x-signature=iwJbCUpmLyYArx%2FPEbgWEMHQFc8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Búp bê thiệt lun ạaaa ❤️❤️,833,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@mon_liona?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/85e54d36a9975624ca9cd4b1263f557e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0150729&x-expires=1755363600&x-signature=r6r8bqWv%2FL%2FU1K8F9aVrQhkAwHM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ngọc Châu làm trend này chặt đẹp kỳ duyên,38,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@kimkimmake?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b0cd3fefaceb693cbeb2f6c2893810fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fdabf3d1&x-expires=1755363600&x-signature=mqAgkkcGUuDnuLZa5WyYwulFK90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hèn chi hồi xưa thi hhvn bà Dung kêu bả là người có khuôn mặt chẻ đôi ra vẫn đều 2 bên 😳,49,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@i_dino.77k1?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e8533354339150fc505c45f1da6a7277~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d553815b&x-expires=1755363600&x-signature=%2FqdUOyx7geIAjGdPOJACrjcG1jg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,T phóng lên coi thử có chớp mắt ko bả cười cái t muốn quăng đt,7,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@hanaazuki1?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f6dbe886dc1ad86cb5b05d1bff6427e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d134a60&x-expires=1755363600&x-signature=nvLZ%2BfToKAVNisZNNbmb8jP5zLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,မြန်မာနိုင်ငံ ရွှေဆိုင်ကအရုပ်ကြီးနဲ့လဲပေးပါ😂,34,7-20,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@hin.30719?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c97fb2cd2f5313d96a08232bd29415ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5af08ec2&x-expires=1755363600&x-signature=ykk%2FZgPfF73lkSTcLtYj1Grn1LI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ship búp bê này tới nhà anh Soobin dc khum ạ,41,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@the.kute?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f0519951ab8b2f67e02ed8ff1104cc89~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=63aed43a&x-expires=1755363600&x-signature=C43iFfv%2FuMqNI4wpmTVdJOm9h20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"nếu bạn hiểu ý nghĩa bài hát, bạn sẽ không thể suy nghĩ trong sáng được nữa",13,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@phi_cong69?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/85bd02d8cf74fcfe22bb1bc4e9089dfa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f54417d&x-expires=1755363600&x-signature=QS2x2mLq9%2B7hNFtHDJI1jc3WHug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chúng tôi đợi Ngọc châu,211,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@doxinhoday182?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c067543052a19b3b0189997ca942f8c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=20066e49&x-expires=1755363600&x-signature=fEyNyZC0NmhbMCJehheSJkGEtPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bên này kêu ngọc châu đẹp bên ngọc châu kêu thanh thuỷ đẹp🥰,27,7-20,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@thanhnhan11298?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/66df461486cac319e9fa515a62c6d002~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=798f12fc&x-expires=1755363600&x-signature=%2Fal9onfJD8yLswRXGFAOaXHVfOw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ngọc Châu top1,376,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@limit.yuze?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ca723ba2790ff8b9d6d3fb376198b44a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c68f89ac&x-expires=1755363600&x-signature=zzEw354rXth4Zwu2X%2FU8gRJiF4I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"This is very beautiful, no wonder it is so popular.",10,7-25,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@manhi1999?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6f2b861d1429a051c179242200016d1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=575427d8&x-expires=1755363600&x-signature=8F8wSd87MXfV%2ByiqARlaicc8k0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Trời ơi đẹp chấn động , riêng t thấy đẹp nhất trong các hoa hậu từ trước giờ luôn... Nhắc lại là riêng t riêng t riêng t đừng ai vô toxic",1312,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@trang_xuong_rong?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8f713c4a801302595d1e9681a9b9405a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8d1dfc84&x-expires=1755363600&x-signature=czaTqMZZQCKcJsGioyJb9b3nzos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,HH Thanh Thủy mà ở trong cái hộp như của HH Trúc Linh thì bản giới hạn luôn,2,7-28,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@haiduongfami?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e30811403b21dab4515f16d1001396eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb23477a&x-expires=1755363600&x-signature=ZAC8qiN6joM5e%2B19lereRPb6Iw8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Đỉnh nhất trend là đây rùi, mặt xinh góc nào cũng đẹp, đầy đặn, phúc hậu thực sự 🥰",955,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@dole9902?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6a5b83015e18b78e0f2a0900569866c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0370ceae&x-expires=1755363600&x-signature=upDBJEmnXLYUT5xbTpVSCsNO6HE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Mặt bả đẹp, mịn như búp bê z",8430,7-19,,https://www.tiktok.com/@quannguyenpuleofficial/video/7528613552211512593
@hanne_evans?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b9bb1c29c28806966c5a2fa31df195c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=71955dc9&x-expires=1755363600&x-signature=yFdo5UU9ZEjxBm3GO%2BajYA%2Fusqc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,loại bố kiểu jv??,827,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@ngoccheery27?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f18544b49e557e6805736dc4fe527591~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=153cf6a7&x-expires=1755363600&x-signature=tVz6l8LI8Dqch6yuB4y2r4HA%2F68%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Khoan hk bố làm làm j đứa con trai vậy😅,45,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@la_yakuri?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e490ad64548a5ff3d227996b79f5703d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8a265a7b&x-expires=1755363600&x-signature=TIMGwlbafKUh8PtS9lcU5YS5OuM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,name please ? :3,20,7-18,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@chillolo0?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1720d184a692264d8e97c1aa5437e03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ac9c2722&x-expires=1755363600&x-signature=9D7MWfia5UzMTJQxJBdLdkK9h%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,killer peter ???,34,7-18,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@somayadrekaby?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05ff29248ddff678b8d4918cbc4b4e40~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c84887be&x-expires=1755363600&x-signature=XOFf%2Fb4Oj48IzZcL4bcUtcBHlLQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,it's bl!? say no please,21,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@hello.kity_8?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/054b7f2a1a55b10f4af514c5c59aeafb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8217a289&x-expires=1755363600&x-signature=QJHBiilwSAfj07Jm6Njx42kITT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Es bl ????,1,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@labibalif3?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7327467972875714565~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ce019ad&x-expires=1755363600&x-signature=ggc7KvW4FYhSFx2I9IYOz0okex0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Peter griffin,8,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@also_catz_pookie?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3cd9fff690dae1e76ede714e02c70aa6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=35311a03&x-expires=1755363600&x-signature=YaOhb0Zb%2FTtmYF5g4lrGqw2wQLY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wait...isn't that...,3,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@angye82?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e6a5124516728fb5bac336ec31295e1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f751a69c&x-expires=1755363600&x-signature=qfvfDNML4HNCFH0%2BW7BmDhC8Gkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nombre por favor 🙏🏼,23,7-18,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@khin.chan.myae41?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4f9a2443429e0b1f125130899f5b20de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03dd7a05&x-expires=1755363600&x-signature=UjGkeZXLK%2FGydalOkBeedrHotT0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"The fact that his mom didn't vent any anger or blame his son, the fact that she still stayed by her son side is just bittersweet..",13.2K,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@saayayaya1?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5452657d0ea2fc51099da2f55e46cd8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd79cd4c&x-expires=1755363600&x-signature=U6PBygURLu5s8gRFZ7qq%2BlgUtxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,why everyone shock avec the kid but not the mom ???,2927,7-18,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@vicvalzy?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5158df10f9e470c97cd0bb805194f63a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d4bd1593&x-expires=1755363600&x-signature=A25Wp4FRd4BTm3w1tRrfOCyFZd4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Poor wife. 😩❤️,349,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@bunnyzzzeee?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ea7b7f2e19619ce57d9d479b007ef8d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3296a7ca&x-expires=1755363600&x-signature=WH%2FpqBjGCj%2BsMxTFwCAZfYsksiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,i dont understand how dare the father cry so hard during her funeral??? bro you are the reason she died😭😭😭😭,7926,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
@pink_panther_1802?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd7443ffbd4584940d0c81e5aab5ab39~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=06dfcc82&x-expires=1755363600&x-signature=6wbjwufGg%2FIlTGQmBTgBCCCol9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,matthias của e😭,83,7-19,,https://www.tiktok.com/@seishirowrr/video/7528432329287601464
