user_info,content,likes,timestamp,video_url
"{'username': '@tho.thanh2089', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/52a8a9941ab5c12bdb37c7d808605391~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a2c0d3f&x-expires=1752080400&x-signature=TNP9NZjQZPEVhDTcQ3A9a%2FL5vfI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Giống câu đeo gông vào cổ,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@pthuydi20', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4609d2d0414490d97a0a739b2331e6e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c1832fa&x-expires=1752080400&x-signature=boAWuVU1MN%2FA8XO%2FYvD8PKtosqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Là sao mn ko hiểu,2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@thuyduy2706', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4a43701cc075b31a1790f3e25683455~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2485f0c7&x-expires=1752080400&x-signature=GcnGz7AP2DcwwuzMjg%2BzxwwZGm0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Thấy Cô dâu cũng buồn chắc cũng biết ý bà già Ck,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@loanli31', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a7f6ff29690e747404095b18529b141a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=63d5ca22&x-expires=1752080400&x-signature=IikCe9takJHg1v0uPVi2Az111Ts%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Muốn trên cơ theo kiểu này thì trồng nhiều cộng xíu 😂😂😂,1,4d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@thanhtra140', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4756bbe0a8bd27254b1b03bb9420a91a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5eae214&x-expires=1752080400&x-signature=4f4UxoV26mqUkWbjxbXmMcEm8Hc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",k ai đeo kiểu z hết,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@shingjian', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f07b8a1c6b0728dca71a45956de96396~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=784a26ae&x-expires=1752080400&x-signature=3aV9HOsCtSFAhU14RyNa124g8XM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",ai cũng đc đeo gông vàng nha,2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@bocuaban95', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/91a06fb1310801ac2c2cf36ee7774206~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=19c174dd&x-expires=1752080400&x-signature=bbZudAAcuyZtTsV%2BfiNlLcPy4NM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",tao thường đeo gông cho bé cún nhà tao bằng cách tháo ra rồi cài vô..,1,4d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@tramtran04037', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cd1bf9d47e45e55071501cb3178ff9c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de0cb75d&x-expires=1752080400&x-signature=BoPWlOoYjZS7K4ElXRSiepS6qj0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","mốt thí dụ có đòi lại cái bả nói:""ủa lúc đó t đâu có đeo cho m""
eo ôiii🤡",1,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ebeieun', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dd16741da09d7260cd612b96036a3024~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=68a80a23&x-expires=1752080400&x-signature=%2BRW4Qauy%2FlEQWXBJ2kFd%2B7RfLDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Là sao,1,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@akaired2', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41021a3448ffbcc1bdab8ceda0453d22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f4e96ec7&x-expires=1752080400&x-signature=8%2B3IlNMy%2By7n%2BbzxhWSY6vkvxNI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",nhg vòng nào chả có chỗ tháo để đeo vào sao lại đeo thế ?,2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@vinhday1234', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7fe540986532ff7fbebafe51f8836f34~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=80f148ff&x-expires=1752080400&x-signature=6v39ySc%2FKw%2BI66sfEkW4JUwHnyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",thứ kinh dị ở đây là cộng đồng mạng,1,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@huongduong5411', 'avatar_url': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-aiso/a6e75a71fca20967399e87225817647d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dbbcb242&x-expires=1752080400&x-signature=v8RAEl9LWByNiNXp%2FN%2BvytG9V%2Bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",t k biết mẹo gì nhưng tóc cô dâu chải chuốt đẹp đẽ r tròng kiểu này hỏng tóc thì khó chịu lắm 🙂,1,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@cogaidepnhat0', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a8e2327c2507bc6e555c82ddcb5ef131~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2005e23&x-expires=1752080400&x-signature=t5o7XhBqAkUUZ7J%2F4PmKKGr3LVU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",lạy nó ko có gở đc mấy má ơi t thấy dây chuyền đó 1 lần r á😭,0,5h ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@dau.siu.cute.864', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f92a26d7ce96fb71793c146df2fbea46~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5e02f371&x-expires=1752080400&x-signature=DW%2BbmQslpEAN96v4kClHPELLptw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",nhanh trí ôm vàng bỏ trốn,1,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@tran.uyen9712', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc5f55aab9713640d4fc1b04c2baab12~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ad5c5f4&x-expires=1752080400&x-signature=QgMFxy%2FqEx9REwTKvsJTYK2dOOk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Ý nghĩa là j vậy ạ 🥰,0,10h ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ecec_3', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f8e7fcbd9712fe4cec572ae6a46da4c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75806f5e&x-expires=1752080400&x-signature=%2BslS%2BTwf9QNg5YAiZqJ1vPl%2FQNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",[hẹ hẹ],0,6h ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@conghau271199', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/10a41b1f2f87681ec214d8466a09b3a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a6182433&x-expires=1752080400&x-signature=YIAfyw3WP%2FYr4GYjQFRX%2FeQ3hEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Kiểu vậy là trói buộc con dâu rồi,0,7h ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@nhakhoahanoi_tptran03', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ceca925c60ffa6132636bea2e0aa9a00~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b28de765&x-expires=1752080400&x-signature=p9lVlMW%2FpC%2FU81SZdb4cTCrQvgE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",ê cứ có vàng đeo cho t thì đeo kiểu gì t cunhx lấy á,0,1d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
